dt;dt_iso;timezone;city_name;lat;lon;temp;feels_like;temp_min;temp_max;pressure;sea_level;grnd_level;humidity;wind_speed;wind_deg;rain_1h;rain_3h;snow_1h;snow_3h;clouds_all;weather_id;weather_main;weather_description;weather_icon
1578358800;2020-01-07 01:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.51;274.92;277.65;281.35;1023;;;92;5;230;;;;;3;800;Clear;sky is clear;01n
1578362400;2020-01-07 02:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.21;275.26;277.59;280.93;1024;;;92;4;230;;;;;4;800;Clear;sky is clear;01n
1578366000;2020-01-07 03:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.94;274.27;277.59;280.85;1024;;;93;5;230;;;;;0;800;Clear;sky is clear;01n
1578369600;2020-01-07 04:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.73;275.38;277.04;280.37;1024;;;92;3;220;;;;;1;800;Clear;sky is clear;01n
1578373200;2020-01-07 05:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.1;273.96;275.93;280.37;1025;;;93;4;230;;;;;15;801;Clouds;few clouds;02n
1578376800;2020-01-07 06:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;277.97;274.51;275.93;280.35;1025;;;93;3;220;;;;;77;803;Clouds;broken clouds;04n
1578380400;2020-01-07 07:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;277.8;273.61;275.75;279.26;1025;;;93;4;210;;;;;94;804;Clouds;overcast clouds;04n
1578384000;2020-01-07 08:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;277.71;272.86;275.65;279.26;1026;;;95;5;210;;;;;20;801;Clouds;few clouds;02d
1578387600;2020-01-07 09:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.56;274.57;277.59;279.45;1026;;;95;4;210;;;;;75;803;Clouds;broken clouds;04d
1578391200;2020-01-07 10:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.52;274.32;278.65;280.95;1027;;;95;6;200;;;;;91;804;Clouds;overcast clouds;04d
1578394800;2020-01-07 11:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.64;274.98;279.26;282.15;1026;;;95;7;190;;;;;75;803;Clouds;broken clouds;04d
1578398400;2020-01-07 12:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.33;275.09;279.82;283.15;1026;;;94;8;200;;;;;20;801;Clouds;few clouds;02d
1578402000;2020-01-07 13:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.8;276.34;280.93;282.95;1026;;;93;7;190;;;;;20;801;Clouds;few clouds;02d
1578405600;2020-01-07 14:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.86;274.94;280.37;283.15;1025;;;91;9;200;;;;;75;803;Clouds;broken clouds;04d
1578409200;2020-01-07 15:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.63;274.54;280.15;283.25;1024;;;88;9;180;;;;;90;804;Clouds;overcast clouds;04d
1578412800;2020-01-07 16:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.13;274.57;280.15;282.75;1024;;;86;8;170;;;;;90;804;Clouds;overcast clouds;04n
1578416400;2020-01-07 17:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.85;273.49;279.82;282.15;1024;;;85;9;170;;;;;75;803;Clouds;broken clouds;04n
1578420000;2020-01-07 18:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.69;271.9;279.82;281.35;1023;;;85;11;180;;;;;75;803;Clouds;broken clouds;04n
1578423600;2020-01-07 19:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.62;271.82;279.82;282.45;1023;;;85;11;180;;;;;40;802;Clouds;scattered clouds;03n
1578427200;2020-01-07 20:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.08;272.41;280.15;282.75;1023;;;86;11;180;;;;;90;804;Clouds;overcast clouds;04n
1578430800;2020-01-07 21:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.46;273.67;280.37;283.15;1023;;;89;10;180;;;;;90;804;Clouds;overcast clouds;04n
1578434400;2020-01-07 22:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.79;274.81;280.93;283.15;1023;;;90;9;190;;;;;90;804;Clouds;overcast clouds;04n
1578438000;2020-01-07 23:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.13;274.61;281.15;283.71;1022;;;92;10;180;;;;;90;804;Clouds;overcast clouds;04n
1578441600;2020-01-08 00:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.61;274.54;281.75;284.15;1021;;;93;11;190;;;;;90;804;Clouds;overcast clouds;04n
1578445200;2020-01-08 01:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.1;275.85;282.04;284.82;1021;;;93;10;200;;;;;90;804;Clouds;overcast clouds;04n
1578448800;2020-01-08 02:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.54;277.14;282.15;285.37;1021;;;94;9;200;;;;;90;804;Clouds;overcast clouds;04n
1578452400;2020-01-08 03:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.9;278.3;283.15;285.37;1021;;;94;8;200;;;;;90;804;Clouds;overcast clouds;04n
1578456000;2020-01-08 04:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.4;279.68;283.15;285.37;1021;;;95;7;210;;;;;90;804;Clouds;overcast clouds;04n
1578459600;2020-01-08 05:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.51;278.37;283.15;285.37;1021;;;94;9;240;;;;;90;804;Clouds;overcast clouds;04n
1578463200;2020-01-08 06:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.74;278.58;283.71;285.75;1021;;;92;9;230;;;;;90;804;Clouds;overcast clouds;04n
1578466800;2020-01-08 07:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.67;279.19;283.65;285.55;1021;;;92;8;230;;;;;90;804;Clouds;overcast clouds;04n
1578470400;2020-01-08 08:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.53;281.11;283.15;285.37;1022;;;92;5;230;;;;;90;804;Clouds;overcast clouds;04d
1578474000;2020-01-08 09:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.47;279.63;283.05;285.37;1023;;;92;7;240;;;;;90;804;Clouds;overcast clouds;04d
1578477600;2020-01-08 10:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.48;279.69;283.05;285.37;1023;;;93;7;240;;;;;90;804;Clouds;overcast clouds;04d
1578481200;2020-01-08 11:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.61;279.9;282.59;285.93;1023;;;94;7;230;;;;;90;804;Clouds;overcast clouds;04d
1578484800;2020-01-08 12:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.67;279.98;282.85;285.37;1023;;;94;7;230;;;;;90;804;Clouds;overcast clouds;04d
1578488400;2020-01-08 13:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.62;279.96;282.35;285.37;1023;;;95;7;240;;;;;90;804;Clouds;overcast clouds;04d
1578492000;2020-01-08 14:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.56;280.58;282.45;285.37;1023;;;95;6;240;;;;;90;804;Clouds;overcast clouds;04d
1578495600;2020-01-08 15:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.12;280.72;282.15;285.37;1023;;;95;5;240;;;;;75;803;Clouds;broken clouds;04d
1578499200;2020-01-08 16:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.86;280.39;282.04;285.37;1023;;;95;5;240;;;;;75;803;Clouds;broken clouds;04n
1578502800;2020-01-08 17:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.53;280.67;282.04;284.82;1023;;;95;4;230;;;;;75;803;Clouds;broken clouds;04n
1578506400;2020-01-08 18:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.39;281.15;282.04;284.26;1023;;;94;3;240;;;;;75;803;Clouds;broken clouds;04n
1578510000;2020-01-08 19:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.18;280.89;282.04;284.26;1023;;;94;3;210;;;;;90;804;Clouds;overcast clouds;04n
1578513600;2020-01-08 20:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.21;280.93;282.04;284.26;1022;;;94;3;200;;;;;90;804;Clouds;overcast clouds;04n
1578517200;2020-01-08 21:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.2;280.96;282.04;284.26;1022;;;95;3;180;;;;;40;802;Clouds;scattered clouds;03n
1578520800;2020-01-08 22:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.38;281.14;281.65;284.26;1021;;;94;3;180;;;;;90;804;Clouds;overcast clouds;04n
1578524400;2020-01-08 23:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.56;281.45;282.04;284.26;1020;;;96;3;150;;;;;90;804;Clouds;overcast clouds;04n
1578528000;2020-01-09 00:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.78;281.73;282.15;284.82;1019;;;96;3;160;;;;;90;804;Clouds;overcast clouds;04n
1578531600;2020-01-09 01:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.19;280.15;283.15;284.82;1017;;;96;6;180;;;;;90;804;Clouds;overcast clouds;04n
1578535200;2020-01-09 02:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.43;279.02;283.71;285.15;1016;;;95;8;180;;;;;90;804;Clouds;overcast clouds;04n
1578538800;2020-01-09 03:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.58;278.51;283.71;285.37;1015;;;95;9;180;;;;;90;804;Clouds;overcast clouds;04n
1578542400;2020-01-09 04:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.71;277.97;283.71;285.37;1014;;;95;10;180;;;;;90;804;Clouds;overcast clouds;04n
1578546000;2020-01-09 05:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.79;278.03;283.95;285.37;1013;;;94;10;190;;;;;90;804;Clouds;overcast clouds;04n
1578549600;2020-01-09 06:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.83;278.08;284.05;285.37;1012;;;94;10;190;;;;;90;804;Clouds;overcast clouds;04n
1578553200;2020-01-09 07:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.75;277.89;284.15;285.37;1012;;;92;10;190;;;;;90;804;Clouds;overcast clouds;04n
1578556800;2020-01-09 08:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.71;278.49;283.71;285.65;1011;;;91;9;190;;;;;90;804;Clouds;overcast clouds;04d
1578560400;2020-01-09 09:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.96;278.11;284.15;285.75;1011;;;91;10;190;;;;;90;804;Clouds;overcast clouds;04d
1578564000;2020-01-09 10:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.3;278.5;284.26;286.05;1010;;;90;10;190;;;;;75;803;Clouds;broken clouds;04d
1578567600;2020-01-09 11:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.61;279.55;284.82;286.48;1010;;;89;9;200;;;;;90;804;Clouds;overcast clouds;04d
1578571200;2020-01-09 12:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.89;279.25;284.45;287.04;1009;;;90;10;190;;;;;90;804;Clouds;overcast clouds;04d
1578574800;2020-01-09 13:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.99;280.83;284.55;286.65;1008;;;91;8;200;;;;;90;804;Clouds;overcast clouds;04d
1578578400;2020-01-09 14:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.87;280.63;284.65;286.65;1008;;;90;8;190;;;;;90;804;Clouds;overcast clouds;04d
1578582000;2020-01-09 15:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.5;280.2;284.15;286.48;1008;;;91;8;190;;;;;90;804;Clouds;overcast clouds;04d
1578585600;2020-01-09 16:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.38;279.4;284.15;286.48;1007;;;92;9;190;;;;;75;803;Clouds;broken clouds;04n
1578589200;2020-01-09 17:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.33;280.03;284.15;286.15;1007;;;92;8;190;;;;;90;804;Clouds;overcast clouds;04n
1578592800;2020-01-09 18:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.25;279.23;284.15;286.15;1007;;;92;9;190;;;;;75;803;Clouds;broken clouds;04n
1578596400;2020-01-09 19:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.1;278.99;284.15;285.93;1007;;;91;9;190;;;;;100;804;Clouds;overcast clouds;04n
1578600000;2020-01-09 20:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.85;279.33;283.65;285.93;1007;;;90;8;180;0.21;;;;79;500;Rain;light rain;10n
1578603600;2020-01-09 21:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.38;278.69;282.75;285.55;1007;;;89;8;180;0.18;;;;91;500;Rain;light rain;10n
1578607200;2020-01-09 22:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.35;278.72;281.48;285.37;1008;;;87;6;200;0.28;;;;97;500;Rain;light rain;10n
1578610800;2020-01-09 23:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.68;278.59;281.48;284.65;1008;;;87;5;220;;;;;90;804;Clouds;overcast clouds;04n
1578614400;2020-01-10 00:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.82;278.13;280.37;283.15;1009;;;84;4;220;;;;;75;803;Clouds;broken clouds;04n
1578618000;2020-01-10 01:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.4;276.29;280.37;282.59;1009;;;86;6;190;;;;;40;802;Clouds;scattered clouds;03n
1578621600;2020-01-10 02:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.1;276.63;280.15;282.04;1010;;;86;5;200;;;;;47;802;Clouds;scattered clouds;03n
1578625200;2020-01-10 03:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.21;277.5;280.15;282.04;1010;;;87;4;190;;;;;75;803;Clouds;broken clouds;04n
1578628800;2020-01-10 04:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.08;275.94;280.37;282.04;1011;;;87;6;210;;;;;76;803;Clouds;broken clouds;04n
1578632400;2020-01-10 05:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.82;275.66;279.82;281.48;1012;;;88;6;270;;;;;97;804;Clouds;overcast clouds;04n
1578636000;2020-01-10 06:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.76;275.66;279.82;281.48;1013;;;90;6;310;;;;;75;803;Clouds;broken clouds;04n
1578639600;2020-01-10 07:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.62;275.45;279.82;281.48;1015;;;89;6;310;;;;;68;803;Clouds;broken clouds;04n
1578643200;2020-01-10 08:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.35;273.73;279.82;280.95;1016;;;89;8;330;;;;;76;803;Clouds;broken clouds;04d
1578646800;2020-01-10 09:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.38;274.47;279.75;281.15;1018;;;89;7;320;;;;;91;804;Clouds;overcast clouds;04d
1578650400;2020-01-10 10:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.67;274.75;279.82;281.48;1020;;;87;7;320;;;;;40;802;Clouds;scattered clouds;03d
1578654000;2020-01-10 11:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.84;272.85;280.15;281.48;1021;;;87;10;330;;;;;40;802;Clouds;scattered clouds;03d
1578657600;2020-01-10 12:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.83;275.6;280.15;281.65;1023;;;86;6;300;;;;;40;802;Clouds;scattered clouds;03d
1578661200;2020-01-10 13:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.65;274.69;279.82;281.48;1024;;;86;7;310;;;;;75;803;Clouds;broken clouds;04d
1578664800;2020-01-10 14:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.68;275.39;279.82;281.65;1025;;;85;6;310;;;;;75;803;Clouds;broken clouds;04d
1578668400;2020-01-10 15:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.5;275.04;279.82;281.48;1026;;;81;6;300;;;;;75;803;Clouds;broken clouds;04d
1578672000;2020-01-10 16:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.25;274.04;279.65;280.95;1027;;;81;7;310;;;;;40;802;Clouds;scattered clouds;03n
1578675600;2020-01-10 17:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.99;275.2;279.15;280.93;1028;;;83;5;300;;;;;90;804;Clouds;overcast clouds;04n
1578679200;2020-01-10 18:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.9;275.76;278.71;281.05;1029;;;82;4;300;;;;;90;804;Clouds;overcast clouds;04n
1578682800;2020-01-10 19:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.61;276.82;278.15;280.75;1029;;;82;2;280;;;;;90;804;Clouds;overcast clouds;04n
1578686400;2020-01-10 20:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.97;276.01;277.59;280.45;1030;;;80;2;200;;;;;90;804;Clouds;overcast clouds;04n
1578690000;2020-01-10 21:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.13;276.25;278.15;280.55;1030;;;82;2;220;;;;;75;803;Clouds;broken clouds;04n
1578693600;2020-01-10 22:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.31;275.77;278.15;280.37;1031;;;82;3;210;;;;;90;804;Clouds;overcast clouds;04n
1578697200;2020-01-10 23:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.27;274.26;278.15;280.45;1031;;;80;5;240;;;;;90;804;Clouds;overcast clouds;04n
1578700800;2020-01-11 00:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.07;274.57;278.15;280.05;1031;;;75;4;200;;;;;75;803;Clouds;broken clouds;04n
1578704400;2020-01-11 01:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.78;272.16;278.15;279.85;1031;;;76;7;200;;;;;75;803;Clouds;broken clouds;04n
1578708000;2020-01-11 02:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.83;273.01;277.85;279.85;1031;;;79;6;200;;;;;75;803;Clouds;broken clouds;04n
1578711600;2020-01-11 03:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.77;272.91;278.05;279.65;1031;;;78;6;190;;;;;75;803;Clouds;broken clouds;04n
1578715200;2020-01-11 04:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.58;274.3;277.85;279.45;1031;;;85;4;180;;;;;20;801;Clouds;few clouds;02n
1578718800;2020-01-11 05:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.39;271.77;277.35;279.45;1030;;;78;7;180;;;;;90;804;Clouds;overcast clouds;04n
1578722400;2020-01-11 06:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.2;271.58;277.15;279.15;1030;;;79;7;190;;;;;75;803;Clouds;broken clouds;04n
1578726000;2020-01-11 07:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.25;271.61;277.15;279.15;1030;;;78;7;190;;;;;75;803;Clouds;broken clouds;04n
1578729600;2020-01-11 08:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.14;271.48;277.04;279.15;1030;;;78;7;190;;;;;90;804;Clouds;overcast clouds;04d
1578733200;2020-01-11 09:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.37;271.02;277.59;279.26;1030;;;77;8;190;;;;;75;803;Clouds;broken clouds;04d
1578736800;2020-01-11 10:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.94;270.98;278.15;279.65;1030;;;77;9;190;;;;;40;802;Clouds;scattered clouds;03d
1578740400;2020-01-11 11:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.69;271.12;279.15;280.55;1029;;;76;10;200;;;;;20;801;Clouds;few clouds;02d
1578744000;2020-01-11 12:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.09;271.56;279.15;280.45;1028;;;75;10;200;;;;;75;803;Clouds;broken clouds;04d
1578747600;2020-01-11 13:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.63;273.17;279.82;281.48;1028;;;75;8.6;193;;;;;40;802;Clouds;scattered clouds;03d
1578751200;2020-01-11 14:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.83;273.4;279.82;282.04;1027;;;75;8.6;193;;;;;40;802;Clouds;scattered clouds;03d
1578754800;2020-01-11 15:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.95;274.77;279.82;282.04;1027;;;78;7;200;;;;;75;803;Clouds;broken clouds;04d
1578758400;2020-01-11 16:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.83;275.29;279.82;282.04;1027;;;77;6;210;;;;;90;804;Clouds;overcast clouds;04d
1578762000;2020-01-11 17:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.76;273.08;279.82;282.04;1026;;;76;9;190;;;;;90;804;Clouds;overcast clouds;04n
1578765600;2020-01-11 18:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.69;272.26;279.82;282.05;1026;;;75;10;190;;;;;90;804;Clouds;overcast clouds;04n
1578769200;2020-01-11 19:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.5;272.04;279.26;281.75;1026;;;75;10;190;;;;;90;804;Clouds;overcast clouds;04n
1578772800;2020-01-11 20:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.29;272.49;279.15;281.48;1026;;;75;9;190;;;;;90;804;Clouds;overcast clouds;04n
1578776400;2020-01-11 21:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.03;271.52;278.71;281.65;1025;;;76;10;190;;;;;90;804;Clouds;overcast clouds;04n
1578780000;2020-01-11 22:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.59;271.74;278.71;280.37;1024;;;77;9;190;;;;;90;804;Clouds;overcast clouds;04n
1578783600;2020-01-11 23:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.39;271.53;278.71;280.37;1024;;;78;9;190;;;;;75;803;Clouds;broken clouds;04n
1578787200;2020-01-12 00:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.36;270.83;278.71;280.37;1023;;;79;10;200;;;;;90;804;Clouds;overcast clouds;04n
1578790800;2020-01-12 01:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.29;271.45;278.71;280.15;1022;;;79;9;200;;;;;90;804;Clouds;overcast clouds;04n
1578794400;2020-01-12 02:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.28;270.74;278.65;280.15;1022;;;79;10;200;;;;;75;803;Clouds;broken clouds;04n
1578798000;2020-01-12 03:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.16;273.49;278.15;280.37;1022;;;82;6;200;;;;;90;804;Clouds;overcast clouds;04n
1578801600;2020-01-12 04:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.11;271.97;278.15;280.15;1021;;;80;8;190;;;;;40;802;Clouds;scattered clouds;03n
1578805200;2020-01-12 05:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.98;270.45;277.59;280.75;1020;;;81;10;190;;;;;90;804;Clouds;overcast clouds;04n
1578808800;2020-01-12 06:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.94;270.4;277.59;280.15;1020;;;81;10;190;;;;;90;804;Clouds;overcast clouds;04n
1578812400;2020-01-12 07:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.24;271.45;277.59;280.37;1019;;;81;9;190;;;;;90;804;Clouds;overcast clouds;04n
1578816000;2020-01-12 08:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.62;271.23;278.71;280.75;1019;;;82;10;190;;;;;90;804;Clouds;overcast clouds;04d
1578819600;2020-01-12 09:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.83;271.54;278.71;280.95;1019;;;84;10;200;;;;;90;804;Clouds;overcast clouds;04d
1578823200;2020-01-12 10:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.22;271.41;279.15;281.48;1019;;;87;11;200;;;;;90;804;Clouds;overcast clouds;04d
1578826800;2020-01-12 11:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.14;271.88;280.05;282.59;1019;;;89;12;200;;;;;90;804;Clouds;overcast clouds;04d
1578830400;2020-01-12 12:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.33;274.78;280.93;284.26;1019;;;90;10;210;;;;;75;803;Clouds;broken clouds;04d
1578834000;2020-01-12 13:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.39;275.39;282.15;284.35;1018;;;90;11;230;;;;;40;802;Clouds;scattered clouds;03d
1578837600;2020-01-12 14:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.7;276.27;282.59;284.75;1018;;;85;10;230;;;;;16;801;Clouds;few clouds;02d
1578841200;2020-01-12 15:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.52;276.62;282.75;284.26;1019;;;82;9;240;;;;;43;802;Clouds;scattered clouds;03d
1578844800;2020-01-12 16:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.99;276.71;282.04;283.85;1020;;;83;8;240;;;;;41;802;Clouds;scattered clouds;03d
1578848400;2020-01-12 17:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.52;275.48;281.48;283.55;1021;;;84;9;230;;;;;75;803;Clouds;broken clouds;04n
1578852000;2020-01-12 18:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.82;276.03;280.93;283.15;1021;;;84;7;230;;;;;26;802;Clouds;scattered clouds;03n
1578855600;2020-01-12 19:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.23;274.62;279.85;282.59;1021;;;84;8;230;;;;;40;802;Clouds;scattered clouds;03n
1578859200;2020-01-12 20:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.59;275.25;279.15;282.04;1022;;;84;6;210;;;;;20;801;Clouds;few clouds;02n
1578862800;2020-01-12 21:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.15;275.52;278.85;281.48;1022;;;87;5;200;;;;;2;800;Clear;sky is clear;01n
1578866400;2020-01-12 22:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.92;273.91;279.15;280.93;1022;;;89;7;210;;;;;66;803;Clouds;broken clouds;04n
1578870000;2020-01-12 23:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.73;274.42;278.65;280.37;1022;;;90;6;200;;;;;75;803;Clouds;broken clouds;04n
